title,link
"2011-12 Estimations for Enrollment Civil Rights Data Collection

    ",https://catalog.data.gov/dataset/2011-12-estimations-for-enrollment-civil-rights-data-collection-bd51d
"Buildings 3D Scene - 2024

    ",https://catalog.data.gov/dataset/buildings-3d-scene-2024
"Diatom DNA sequence data

    ",https://catalog.data.gov/dataset/diatom-dna-sequence-data
"Standard Occupational Classification

    ",https://catalog.data.gov/dataset/standard-occupational-classification-da7d9
"MDE Environmental Justice Screening Tool

    ",https://catalog.data.gov/dataset/mde-environmental-justice-screening-tool
"2022 American Community Survey: 1-Year Estimates - Public Use Microdata Sample

    ",https://catalog.data.gov/dataset/2022-american-community-survey-1-year-estimates-public-use-microdata-sample
"2022 Traffic Volume

    ",https://catalog.data.gov/dataset/2022-traffic-volume
"TLC Approved LabCorp Patient Services Drug Test Locations

    ",https://catalog.data.gov/dataset/tlc-approved-labcorp-patient-services-drug-test-locations-dataset
"Prematurity and severe maternal morbidity among Medicaid- and CHIP-covered live births

    ",https://catalog.data.gov/dataset/prematurity-and-severe-maternal-morbidity-among-medicaid-and-chip-covered-live-births
"Allegheny County Block Areas

    ",https://catalog.data.gov/dataset/allegheny-county-block-areas
"TIGER/Line Shapefile, 2022, State, Ohio, OH, 2020 Census Block

    ",https://catalog.data.gov/dataset/tiger-line-shapefile-2022-state-ohio-oh-2020-census-block
"USA Structures

    ",https://catalog.data.gov/dataset/usa-structures-4749e
"COVID-19 Impact on Food Insecurity

    ",https://catalog.data.gov/dataset/covid-19-impact-on-food-insecurity
"HVAC Market Share by Efficiency and Capacity: Beginning 2017

    ",https://catalog.data.gov/dataset/hvac-market-share-by-efficiency-and-capacity-beginning-2017
"Personal Income Tax Statistics By Zip Code

    ",https://catalog.data.gov/dataset/personal-income-tax-statistics-by-zip-code
"SVI (Social Vulnerability Index) Priority Zip Code Vaccination Dashboard - ARCHIVE

    ",https://catalog.data.gov/dataset/percent-of-covid-19-vaccine-recipients-who-live-in-a-svi-priority-zip-code-cumulative-and-
"Terrestrial Ecosystems - Land Surface Forms of the Conterminous United States

    ",https://catalog.data.gov/dataset/terrestrial-ecosystems-land-surface-forms-of-the-conterminous-united-states
"ASTEROID ABSOLUTE MAGNITUDES V3.0

    ",https://catalog.data.gov/dataset/asteroid-absolute-magnitudes-v3-0-78b3a
"Oregon Wildland Urban Interface

    ",https://catalog.data.gov/dataset/oregon-wildland-urban-interface
"NASA Technical Reports Server (NTRS)

    ",https://catalog.data.gov/dataset/nasa-technical-reports-server-ntrs
"Mineral exploration sites of Latin America and the Caribbean

    ",https://catalog.data.gov/dataset/mineral-exploration-sites-of-latin-america-and-the-caribbean
"Topographic Lidar Survey of the Alabama, Mississippi, and Southeast Louisiana Barrier Islands, from September 5 to October 11, 2012 -- Classified Point Data

    ",https://catalog.data.gov/dataset/topographic-lidar-survey-of-the-alabama-mississippi-and-southeast-louisiana-barrier-island-20a1a
"Energy and Water Data Disclosure for Local Law 84 2017 (Data for Calendar Year 2016)

    ",https://catalog.data.gov/dataset/energy-and-water-data-disclosure-for-local-law-84-2017-data-for-calendar-year-2016-ae73e
"U.S.-Mexico Incoming Truck Crossings

    ",https://catalog.data.gov/dataset/u-s-mexico-incoming-truck-crossings
"Global Bathymetry and Topography at 15 Arc Sec: SRTM15+V2.0

    ",https://catalog.data.gov/dataset/global-bathymetry-and-topography-at-15-arc-sec-srtm15v2-0
"Fugro Cruise C16185 Line 1427, 75 kHz VMADCP

    ",https://catalog.data.gov/dataset/fugro-cruise-c16185-line-1427-75-khz-vmadcp1
"Parking and Transit Subsidy Application Tool (PTSAT)

    ",https://catalog.data.gov/dataset/parking-and-transit-subsidy-application-tool-ptsat
"Global rare earth element occurrence database

    ",https://catalog.data.gov/dataset/global-rare-earth-element-occurrence-database
"Neighborhoods, US, 2017, Zillow, SEGS

    ",https://catalog.data.gov/dataset/neighborhoods-us-2017-zillow-segs10
"MTA Bridges and Tunnels Hourly Crossings: Beginning 2019

    ",https://catalog.data.gov/dataset/mta-bridges-and-tunnels-hourly-crossings-beginning-2019
"Active Projects Under Construction

    ",https://catalog.data.gov/dataset/active-projects-under-construction
"Flood Hazard Zones - Guam

    ",https://catalog.data.gov/dataset/flood-hazard-zones-guam
"Americans with Disabilities Act (ADA) Enforcement Activities

    ",https://catalog.data.gov/dataset/americans-with-disabilities-act-ada-enforcement-activities
"Citi Bike System Data

    ",https://catalog.data.gov/dataset/citi-bike-system-data
"Hydrometeorological Automated Data System (HADS) SHEF-encoded Data

    ",https://catalog.data.gov/dataset/hydrometeorological-automated-data-system-hads-shef-encoded-data2
"ICLUS v2.1.1 population projections

    ",https://catalog.data.gov/dataset/iclus-v2-1-1-population-projections13
"Winners List of Texas Lottery® Prizes

    ",https://catalog.data.gov/dataset/winners-list-of-texas-lottery-prizes
"Census Data by Neighborhood Council

    ",https://catalog.data.gov/dataset/census-data-by-neighborhood-council
"Global Value Chain and Manufacturing Analysis on Geothermal Power Plant Turbines

    ",https://catalog.data.gov/dataset/global-value-chain-and-manufacturing-analysis-on-geothermal-power-plant-turbines-373cd
"Students Trained through ONC Workforce Programs

    ",https://catalog.data.gov/dataset/students-trained-through-onc-workforce-programs
"Intercity Air, Bus, and Rail Transportation Facilities

    ",https://catalog.data.gov/dataset/intercity-air-bus-and-rail-transportation-facilities
"LBA-ECO LC-08 Soil, Vegetation, and Land Cover Maps for Brazil and South America

    ",https://catalog.data.gov/dataset/lba-eco-lc-08-soil-vegetation-and-land-cover-maps-for-brazil-and-south-america-d7036
"Raw data used to investigate the use of Wi-Fi signals to monitor human respiratory motion.

    ",https://catalog.data.gov/dataset/raw-data-used-to-investigate-the-use-of-wi-fi-signals-to-monitor-human-respiratory-motion
"All-Transactions House Price Index for Connecticut

    ",https://catalog.data.gov/dataset/all-transactions-house-price-index-for-connecticut
"TIGER/Line Shapefile, 2022, County, San Francisco County, CA, All Lines

    ",https://catalog.data.gov/dataset/tiger-line-shapefile-2022-county-san-francisco-county-ca-all-lines
"National Water-Well Database (NWWDB): Harmonized and Quality-Assured State Water-Well Records for Minnesota

    ",https://catalog.data.gov/dataset/national-water-well-database-nwwdb-harmonized-and-quality-assured-state-water-well-records
"TIGER/Line Shapefile, Current, State, Minnesota, Census Tract

    ",https://catalog.data.gov/dataset/tiger-line-shapefile-current-state-minnesota-census-tract
"Freight Facts and Figures

    ",https://catalog.data.gov/dataset/freight-facts-and-figures
"Submarine Cable Areas - U.S. and Affiliated Territories

    ",https://catalog.data.gov/dataset/submarine-cable-areas-u-s-and-affiliated-territories
"National Climate Database (NCDB)

    ",https://catalog.data.gov/dataset/national-climate-database-ncdb
"LAHD Affordable Housing Projects List (2003 to Present)

    ",https://catalog.data.gov/dataset/hcidla-affordable-housing-projects-list-2003-to-present
"Data.gov CKAN API

    ",https://catalog.data.gov/dataset/data-gov-ckan-api
"VA Hospital Compare

    ",https://catalog.data.gov/dataset/va-hospital-compare
"TIGER/Line Shapefile, Current, State, Pennsylvania, Census Tract

    ",https://catalog.data.gov/dataset/tiger-line-shapefile-current-state-pennsylvania-census-tract
"Award Exploration Tool

    ",https://catalog.data.gov/dataset/award-exploration-tool
"EPA Long-Term Monitoring of Acidified Surface Waters

    ",https://catalog.data.gov/dataset/epa-long-term-monitoring-of-acidified-surface-waters
"EO-1 Hyperion

    ",https://catalog.data.gov/dataset/eo-1-hyperion
"Exporter Database

    ",https://catalog.data.gov/dataset/exporter-database
"Wastewater Treatment Plant Performance Data

    ",https://catalog.data.gov/dataset/wastewater-treatment-plant-performance-data
"NIST Handprinted Forms and Characters - NIST Special Database 19

    ",https://catalog.data.gov/dataset/nist-handprinted-forms-and-characters-nist-special-database-19-0f025
"Medicines, Technologies and Pharmaceutical Services (MTaPS) Program Monitoring 2023 PY6Q1 Dataset

    ",https://catalog.data.gov/dataset/medicines-technologies-and-pharmaceutical-services-mtaps-program-monitoring-2023-py6q1-dat
"Data Breach Notifications Affecting Washington Residents

    ",https://catalog.data.gov/dataset/data-breach-notifications-affecting-washington-residents
"Sample Data from a Distributed Acoustic Sensing Experiment at Garner Valley, California

    ",https://catalog.data.gov/dataset/sample-data-from-a-distributed-acoustic-sensing-experiment-at-garner-valley-california-52418
"National Assessment of Adult Literacy, 2003

    ",https://catalog.data.gov/dataset/national-assessment-of-adult-literacy-2003-61d00
"National Survey on Drug Use and Health (NSDUH-2009)

    ",https://catalog.data.gov/dataset/national-survey-on-drug-use-and-health-nsduh-2009
"State Park Annual Attendance Figures by Facility:  Beginning 2003

    ",https://catalog.data.gov/dataset/state-park-annual-attendance-figures-by-facility-beginning-2003
"TIGER/Line Shapefile, Current, State, Pennsylvania, Place

    ",https://catalog.data.gov/dataset/tiger-line-shapefile-current-state-pennsylvania-place
"Capital Projects Database (CPDB) - Projects

    ",https://catalog.data.gov/dataset/capital-projects-database-cpdb-projects
"MTA Subway End-to-End Running Times: Beginning 2019

    ",https://catalog.data.gov/dataset/mta-subway-end-to-end-running-times-beginning-2019
"1988 Spitak Earthquake Database

    ",https://catalog.data.gov/dataset/1988-spitak-earthquake-database1
"Licensed Automobile Dealers And Repairers

    ",https://catalog.data.gov/dataset/licensed-automobile-dealers-and-repairers
"Hazard Mitigation Plan Statuses (OpenFEMA)

    ",https://catalog.data.gov/dataset/hazard-mitigation-plan-statuses-openfema-c836d
"Geocoded Disasters (GDIS) Dataset

    ",https://catalog.data.gov/dataset/geocoded-disasters-gdis-dataset-88145
"Delay or nonreceipt of needed medical care, prescription drugs, or dental care during the past 12 months due to cost: United States

    ",https://catalog.data.gov/dataset/delay-or-nonreceipt-of-needed-medical-care-prescription-drugs-or-dental-care-during-the-pa-33bb1
"Marine Trackline Geophysical Database

            NGDA
        

    ",https://catalog.data.gov/dataset/marine-trackline-geophysical-database2
"TIGER/Line Shapefile, Current, State, Georgia, Consolidated City

    ",https://catalog.data.gov/dataset/tiger-line-shapefile-current-state-georgia-consolidated-city
"A New Index to Measure U.S. Financial Conditions

    ",https://catalog.data.gov/dataset/a-new-index-to-measure-u-s-financial-conditions
"Employee Information Management System

    ",https://catalog.data.gov/dataset/employee-information-management-system
"November 2024 General Election Final Precinct Results

    ",https://catalog.data.gov/dataset/november-2024-general-election-final-precinct-results
"MTA Subway Origin-Destination Ridership Estimate: 2024

    ",https://catalog.data.gov/dataset/mta-subway-origin-destination-ridership-estimate-2024
"2019-20 School Quality Guide High Schools

    ",https://catalog.data.gov/dataset/2019-20-school-quality-guide-high-schools
"Circulating Coins Production Figures

    ",https://catalog.data.gov/dataset/circulating-coins-production-figures
"County-level Aggregate Expenditure and Risk Score Data on Assignable Beneficiaries

    ",https://catalog.data.gov/dataset/county-level-aggregate-expenditure-and-risk-score-data-on-assignable-beneficiaries-78c64
"2020 Neighborhood Tabulation Areas (NTAs)

    ",https://catalog.data.gov/dataset/2020-neighborhood-tabulation-areas-ntas-tabular
"Southern Sea Otter Stranding Database

    ",https://catalog.data.gov/dataset/southern-sea-otter-stranding-database-california-817fc
"Department for the Aging (NYC Aging) - All Contracted Providers

    ",https://catalog.data.gov/dataset/department-for-the-aging-dfta-contracted-providers
"BLM Natl MLRS Mining Claims - Not Closed

    ",https://catalog.data.gov/dataset/blm-natl-mlrs-mining-claims-not-closed-50761
"2020 Cartographic Boundary File (SHP), Current County Subdivision for United States, 1:500,000

    ",https://catalog.data.gov/dataset/2020-cartographic-boundary-file-shp-current-county-subdivision-for-united-states-1-500000
"Recreation Fields 2021

    ",https://catalog.data.gov/dataset/recreation-fields-2021
"MSHA Coal Dust Samples

    ",https://catalog.data.gov/dataset/msha-coal-dust-samples
"Take the Test Sample Questions from OECD's PISA Assessments

    ",https://catalog.data.gov/dataset/take-the-test-sample-questions-from-oecds-pisa-assessments
"TIGER/Line Shapefile, 2021, State, Indiana, County Subdivisions

    ",https://catalog.data.gov/dataset/tiger-line-shapefile-2021-state-indiana-county-subdivisions
"MTA Bus Customer Journey-Focused Metrics: Beginning 2020

    ",https://catalog.data.gov/dataset/mta-bus-customer-journey-focused-metrics-beginning-2020
